,food,Caloric Value,Carbohydrates,Protein,Fat,Sugars,Fiber
1050,Sweet open sandwich,244.25,39.24,4.99,8.15,12.23,2.36
1051,Mushroom and cheese sandwich (toasted),227.42,21.01,7.79,13.01,2.11,2.28
1052,Cheese and tomato sandwich (toasted) (Cheese aur tamatar ke sandwich (toasted)),224.58,21.42,6.82,12.95,2.67,1.78
1053,Pea potato sandwich (toasted) (Matar aloo ka sandwich),164.9,25.17,4.6,5.43,1.33,2.89
1054,Paneer pea sandwich (toasted) (Paneer matar ka sandwich),249.56,24.05,12.4,11.98,6.4,2.12
1055,Chicken sandwich (toasted),167.37,18.82,12.08,5.32,2.13,1.64
1056,Pea keema sandwich (toasted) (Matar aur keema ka sandwich),171.78,20.26,11.06,5.61,1.94,2.45
1057,Classic club sandwich,200.83,18.49,6.74,11.56,1.86,1.62
1058,Sesame toast,495.19,11.15,1.9,49.38,1.46,1.32
1059,Cracked wheat porridge (Meetha daliya),81.57,8.87,2.64,4.08,5.12,0.62
1060,Semolina porridge (Suji/Rava daliya),100.89,12.39,3.75,4.08,7.54,0.7
1061,Oatmeal Porridge,72.85,8.77,2.6,3.22,5.2,0.39
1062,Cornflakes with milk,117.33,14.95,3.59,5.12,9.97,0.78
1063,Rice flakes (Chiwda/Aval),112.44,15.57,3.62,3.99,7.28,0.37
1064,Wheat flakes,112.44,15.57,3.62,3.99,7.28,0.37
1065,Murmura (Puffed rice),113.32,15.67,3.62,4.04,7.31,0.28
1066,Puffed wheat (Murmure/Moori),113.32,15.67,3.62,4.04,7.31,0.28
1067,Boiled egg (Ubla anda),45.35,0.12,4.43,3.04,0.0,0.11
1069,Poached egg,123.87,0.37,11.98,8.19,0.05,0.3
1070,Scrambled egg (Ande ki bhurji),155.97,1.35,10.29,12.21,1.08,0.24
1071,Baked egg ,218.85,15.42,11.88,12.65,1.66,1.03
1072,Plain omelette/omlet,272.41,0.64,9.66,25.74,0.51,0.12
1073,Stuffed egg omelette/omlet,203.51,2.3,8.6,17.77,1.57,0.75
1074,Pancake,203.36,20.49,5.68,10.82,3.32,0.65
1075,Keema pancake,176.27,9.56,9.01,11.25,2.2,0.84
1076,Vegetable pancake,125.18,12.24,3.87,6.57,2.09,2.48
1077,Jam and fruit pancake,162.02,20.73,3.79,7.01,7.85,1.21
1078,Khoa and coconut pancake,271.98,27.32,6.98,15.29,16.47,1.65
1082,Clear tomato soup (Tamatar ka soup),80.07,3.45,4.79,12.22,1.44,1.96
1083,Lentil soup,31.17,3.94,9.65,11.68,1.06,2.57
1084,Chicken consomme (Clear chicken soup),47.94,1.19,11.47,12.02,0.54,1.57
1090,Chicken sweet corn soup,28.32,1.63,14.48,12.59,0.27,0.47
1091,Minestrone soup,42.66,3.71,9.3,11.09,1.01,1.92
1092,Egg drop soup,26.64,1.1,12.93,13.52,0.6,0.81
1093,Chinese cabbage and meat ball soup,484.31,1.43,5.21,56.57,0.37,0.57
1094,French onion soup,55.61,4.28,11.41,14.39,1.5,1.01
1095,Hot and sour soup,31.51,1.78,3.12,1.31,0.66,0.6
1096,Talaumein soup,35.63,4.17,10.12,12.78,0.77,1.94
1097,Cold cucumber soup (Thanda kheere ka soup),48.03,4.58,2.99,1.99,3.34,0.88
1098,Cold summer garden soup,49.19,2.65,8.57,14.08,0.46,1.86
1099,Chapati/Roti,202.31,35.65,5.88,3.56,1.0,6.31
1100,Plain parantha/paratha,298.3,30.69,5.06,16.86,0.86,5.43
1101,Potato parantha/paratha (Aloo ka parantha/paratha),205.04,23.92,3.7,10.22,1.15,4.18
1102,Radish parantha/paratha (Mooli ka parantha/paratha),183.52,20.54,3.3,9.53,1.31,4.32
1103,Cauliflower parantha/paratha (Phoolgobhi ka parantha/paratha),178.07,18.84,3.73,9.47,1.15,4.68
1104,Dal parantha/paratha,268.24,30.03,6.78,13.05,1.43,6.46
1105,Sprouted moong parantha/paratha,228.59,24.31,4.29,12.43,1.47,4.49
1106,Pea parantha/paratha (Matar ka parantha/paratha),190.73,21.51,5.59,8.8,1.29,5.61
1107,Keema parantha/paratha,238.09,18.36,9.41,13.91,0.99,3.44
1108,Paneer parantha/paratha,262.97,24.33,7.98,14.62,3.77,4.0
1109,Besan and spinach parantha/paratha (Besan aur palak ka parantha/paratha),216.49,21.39,5.54,12.09,1.31,4.39
1110,Poori,737.63,8.22,1.35,77.61,0.23,1.46
1111,Spinach poori (Palak poori),684.25,7.76,1.42,71.86,0.24,1.55
1112,Methi poori,710.02,7.98,1.45,74.6,0.26,1.61
1113,Dal stuffed poori,785.16,10.14,2.08,81.69,0.29,1.96
1114,Potato stuffed poori (Aloo ki poori),776.74,9.4,1.52,81.35,0.26,1.64
1115,Tandoori parantha/paratha,295.37,30.74,5.08,16.51,0.86,5.44
1116,Boiled rice (Uble chawal),117.19,25.72,2.6,0.18,0.22,1.25
1117,Plain pulao,140.21,21.82,2.34,4.62,1.15,1.69
1118,Mixed vegetable pulao,113.05,17.49,2.72,3.33,1.35,2.67
1119,Mushroom pulao,124.29,19.02,2.52,4.03,1.0,1.88
1120,Sprouted moong pulao,112.97,17.49,2.19,3.61,1.43,1.78
1121,Paneer pulao,581.91,8.76,1.98,59.81,1.11,0.62
1122,Peanut pulao ,193.28,21.18,5.32,9.51,1.6,2.9
1123,Navratan pulao,261.71,36.98,6.2,9.45,2.52,3.82
1124,Green chickpeas pulao (Choliya pulao/Hare chane ka pulao),173.43,27.57,4.88,4.82,2.48,3.15
1125,Mutton biryani/biriyani,190.76,22.5,7.38,7.72,2.39,2.42
1126,Vegetable biryani/biriyani,174.61,18.56,3.16,9.51,2.14,3.31
1127,"Lemon rice (Pulihora, Elumichai sadam, Chitranna)",176.3,21.62,4.26,7.88,0.78,2.52
1129,Curd rice (Dahi bhaat/Dahi chawal/ Perugu annam/Daddojanam/Thayir saadam),195.74,32.93,5.75,4.32,3.91,2.13
1130,Tamarind rice (Chintapandu pulihora/Puliyodharai/Puli sadam/Huli anna),373.04,65.08,7.45,8.53,11.65,5.12
1131,Spanish rice,164.24,31.1,4.19,2.23,1.26,2.78
1133,Macroni cheese pie,170.63,21.1,5.85,7.48,3.4,0.4
1134,Vegetable chowmein,129.71,15.44,3.07,6.36,1.97,1.86
1135,Chicken chowmein,151.33,13.3,6.33,8.23,1.63,1.64
1137,Spaghetti and cheese balls in tomato sauce,508.32,7.82,2.41,52.08,1.83,0.59
1138,Penne platter,177.4,20.87,5.04,8.71,4.5,1.09
1139,Pasta hot pot,125.17,11.6,5.84,6.47,5.99,0.8
1140,Chicken lasagne,187.49,13.9,10.45,10.36,2.74,0.11
1141,Fettuccine with spinach sauce,129.21,12.19,3.1,7.83,1.18,0.77
1142,Naan,286.45,51.75,8.05,4.99,5.59,1.91
1143,Bhatura,793.2,10.73,1.63,82.56,0.69,0.38
1144,Idli,137.54,28.18,4.64,0.33,0.28,2.31
1145,Masala dosa,164.58,19.57,3.29,7.84,1.33,2.52
1146,Semolina dosa (Suji/Rava dosa),227.05,32.84,7.3,7.12,4.37,4.04
1147,Onion tomato uttapam,462.02,11.32,1.91,45.3,0.8,1.26
1148,Paneer kaathi roll,285.94,20.1,6.92,19.55,3.29,2.4
1149,Makki ki roti,263.97,24.19,3.49,16.85,0.7,5.19
1150,Washed moong dal (Dhuli moong ki dal),50.0,5.91,2.68,1.68,0.12,1.17
1151,Washed urad dal (Dhuli urad ki dal),61.32,5.84,2.51,2.98,0.32,1.53
1152,Split bengal gram with bottle gourd (Channa dal with ghiya/lauki),73.25,7.1,2.79,3.6,1.05,2.72
1153,Dry washed urad,124.71,15.66,6.85,3.5,0.73,4.06
1154,Mixed dal,61.93,5.79,2.51,3.1,0.34,1.62
1155,Whole moong (Moong ki dal),53.7,5.22,2.25,2.56,0.59,2.02
1156,Whole masoor (Masoor ki dal),54.05,5.37,2.28,2.52,0.67,1.98
1157,Whole moth (Moth ki dal),55.0,5.74,2.01,2.62,0.66,1.85
1158,Whole urad (Urad ki dal),53.8,5.05,2.21,2.62,0.57,2.32
1159,Moti mahal dal (Urad rajmah mix dal),103.13,8.74,3.93,5.66,1.7,3.38
1160,Black channa curry/Bengal gram curry (Kale chane ki curry),140.68,14.11,5.67,6.61,2.36,7.99
1161,Chickpeas curry (Safed channa curry),163.43,19.98,6.1,6.84,4.78,4.73
1162,Lobia curry,148.99,17.88,6.06,5.62,2.51,4.57
1163,Soyabean curry,163.28,6.76,10.43,10.19,2.66,7.34
1164,Kidney bean curry (Rajmah curry),143.73,16.38,5.95,5.77,2.49,5.83
1165,Sambar,96.92,10.57,3.35,4.38,3.31,3.52
1166,Besan kadhi with pakodies,403.35,3.56,1.64,42.59,0.88,0.81
1167,Khatta channa,202.57,21.14,6.3,10.56,4.75,5.26
1168,Sprouted moong dal chat,32.47,6.01,1.35,0.32,1.57,1.35
1169,Potato cauliflower (Aloo gobhi),106.18,5.99,1.9,8.13,0.44,3.02
1170,Potato capsicum (Shimla mirch aloo),125.53,8.72,1.41,9.33,0.54,2.02
1171,Cabbage and peas (Pattagobhi aur matar),63.88,6.24,3.24,2.64,0.97,3.99
1172,Carrot and fenugreek leaves (Gajar methi),61.92,4.17,2.1,3.81,2.11,4.43
1173,Potato fenugreek (Aloo methi),135.15,8.47,2.25,10.04,0.54,2.93
1174,Brinjal bhartha (Baingan ka bhartha),65.12,4.4,1.38,4.48,1.82,3.27
1175,Dry potato (Sookhe aloo),103.15,14.38,1.62,4.18,0.33,1.88
1176,Beans with coconut (Nariyal aur sem/phali; Beans thoran),131.63,4.39,2.62,11.39,2.06,5.59
1177,Cauliflower with coconut (Nariyal ke saath phoolgobhi),132.11,3.99,2.64,11.56,1.71,5.27
1178,Carrot and cabbage with coconut (Nariyal ke saath pattagobhi aur gajar),106.61,4.99,1.82,8.62,2.36,4.52
1179,Raw turnip with coconut ,132.15,5.78,1.8,11.47,4.4,2.79
1180,Raw papaya with coconut (Papaya thoran),132.75,5.58,1.54,11.42,3.82,4.31
1181,Stuffed okra (Bharwa bhindi),94.34,3.85,2.08,7.66,0.48,4.15
1182,Stuffed round gourd (Bharwa tinde),72.8,4.02,1.1,5.75,1.96,2.1
1183,Stuffed capsicum (Bharwa shimla mirch),90.94,8.26,1.34,5.7,1.21,2.01
1184,Stuffed brinjal (Bharwa baingan),93.0,3.96,1.53,7.73,0.92,4.09
1185,Stuffed tomatoes (Bharwa tamatar),93.35,6.19,3.28,6.06,2.68,2.2
1186,Pea potato curry (Aloo matar),100.92,9.74,3.48,5.13,1.86,3.61
1187,Pea paneer curry (Matar paneer),134.83,9.29,6.61,7.75,3.89,3.3
1188,Pea mushroom curry (Matar mushroom),93.3,7.41,3.87,5.16,1.82,3.86
1189,Pea curry (Matar ki sabzi),102.99,9.2,4.51,5.11,1.98,4.44
1190,Pea vadi curry,101.95,8.9,4.64,5.08,1.92,4.28
1191,Paneer curry,176.52,8.4,7.8,12.38,6.29,1.4
1192,Lotus stem curry (Kamal kakdi curry),110.34,9.24,1.53,7.25,2.09,3.14
1193,Gravy for kofta,125.59,6.31,1.75,10.35,3.73,1.96
1194,Pea kofta curry (Matar kofta curry),595.66,4.17,2.01,63.39,0.88,1.7
1195,Spinach kofta curry (Palak kofta curry),571.78,3.56,1.09,61.49,0.82,0.92
1196,Paneer kofta curry,670.91,3.27,2.39,72.06,1.98,0.4
1197,Lotus stem kofta curry (Kamal kakdi kofta curry),633.56,5.01,0.96,67.76,0.88,1.01
1198,Raw banana kofta curry (Kela kofta curry),627.27,3.4,0.62,67.98,2.3,0.59
1199,Cauliflower kofta curry (Phoolgobhi kofta curry),641.1,2.62,1.04,69.62,0.83,1.0
1200,Cabbage kofta curry (Pattagobhi kofta curry),639.81,2.87,0.98,69.4,0.89,0.9
1201,Ghiya/Lauki Kofta Curry,638.71,2.71,0.89,69.4,0.82,0.83
1202,Spinach paneer kofta curry (Palak paneer kofta curry),606.03,2.94,1.43,65.41,1.16,0.75
1203,Vegetarian egg kofta curry,627.41,4.26,1.33,67.24,1.19,0.64
1204,Baked vegetables,88.99,8.44,3.67,4.44,2.56,2.34
1205,Cauliflower musallam (Phoolgobhi musallam),58.83,4.48,1.89,3.55,1.71,3.06
1206,Baked vegetables with spinach ,77.79,6.93,3.22,4.03,2.09,2.33
1207,Baked potato with skin ,135.77,11.11,3.43,8.5,1.66,1.2
1208,Shepherd's pie (vegetarian),135.63,12.03,5.04,7.3,2.78,2.23
1209,Baked brinjal in tomato sauce,38.63,4.13,1.58,1.62,2.2,2.34
1210,Dum aloo,682.33,3.33,0.7,74.01,0.71,0.68
1211,Spinach paneer (Palak paneer),77.68,4.43,4.03,4.76,2.55,1.91
1212,Methi chaman,475.62,2.78,1.54,50.91,1.79,0.53
1213,Sarson ka saag,87.84,5.33,3.0,5.86,0.75,3.69
1214,Jackfruit sabzi (Kathal ki sabzi),625.4,3.4,0.69,67.6,2.59,1.02
1215,Avial,124.56,8.47,2.46,8.94,3.83,5.44
1216,Al yakhani,147.54,4.65,2.86,13.14,3.56,1.27
1217,Shahi paneer,156.5,6.64,5.06,12.34,5.01,1.4
1218,Paneer in butter sauce,145.61,9.7,6.99,8.81,7.49,1.5
1219,Methi malai paneer,194.98,8.15,7.34,14.76,6.0,1.47
1220,Chilli paneer,777.51,3.31,2.1,84.01,1.5,0.5
1221,Paneer makhana korma,775.82,4.63,3.24,82.76,1.84,0.21
1222,Kadhai Paneer,107.99,7.34,4.33,6.81,5.54,2.07
1223,Roghan josh,139.59,4.93,9.56,9.02,2.66,2.08
1224,Spinach mutton (Palak mutton),80.32,3.45,5.74,4.71,1.42,2.23
1225,Pea keema curry (Matar keema ki sabzi),133.0,6.24,8.43,8.14,1.82,2.96
1226,Keema kofta curry,154.45,5.64,9.77,10.39,2.14,1.51
1227,Kashmiri mutton koftas (Gushtaba),97.42,3.04,6.33,6.77,2.13,0.62
1228,Mutton yakhni,104.13,0.84,8.27,7.7,0.13,0.67
1229,Chicken yakhni,99.0,0.78,10.66,6.1,0.12,0.62
1230,Mutton do piaza,183.3,4.14,9.39,14.41,2.9,1.93
1231,Mutton chops,663.64,1.48,4.03,71.31,0.42,0.17
1232,Shammi kebab,685.69,3.54,4.52,72.61,0.31,1.05
1233,Scotch egg,676.89,1.91,4.05,72.62,0.3,0.36
1234,Shepherd's pie (with minced meat),142.78,8.06,7.45,8.88,1.7,1.05
1235,Chicken curry,129.22,3.38,11.79,7.57,1.79,1.41
1236,Tandoori chicken,145.2,2.34,16.26,7.93,1.58,0.5
1237,Butter chicken,137.0,3.74,10.92,8.7,2.37,1.32
1238,Chicken kebab,729.41,1.11,3.71,78.89,0.24,0.21
1239,Chilli chicken,198.83,2.86,9.57,16.56,0.93,0.99
1241,Fish curry (Machli curry),111.13,3.77,8.76,6.69,2.02,1.89
1244,Tomato fish,489.79,3.18,2.39,51.91,1.35,0.72
1245,Baked fish with cheese sauce,113.96,4.06,8.64,7.02,3.22,0.08
1246,Fish tikka,117.33,3.91,16.0,4.15,1.18,1.18
1247,Tandoori fish,95.98,2.37,11.19,4.64,1.6,0.58
1248,"Paneer, apple and pineapple salad",95.08,8.35,3.88,5.07,6.36,1.65
1249,Russian salad,114.83,6.5,4.26,7.84,1.66,2.57
1250,Pasta salad,190.36,12.7,4.15,13.92,2.6,0.96
1251,Deviled egg,98.56,2.23,4.97,7.72,0.82,1.15
1252,Hawain salad,175.23,14.35,4.27,11.37,5.24,3.93
1253,Mixed pulse and vegetable salad,83.12,13.96,4.74,0.84,1.36,2.96
1254,Sprouted moong salad ,37.81,5.48,2.29,0.74,2.13,0.95
1255,Tossed salad,62.96,4.95,1.02,4.22,1.56,2.15
1256,Mixed vegetable salad with curd sauce,60.28,7.03,4.23,1.5,2.16,3.79
1257,Potato salad (Aloo ka salaad),89.91,11.19,1.4,4.4,3.94,1.32
1258,Waldroff salad,141.75,11.02,1.47,10.05,8.23,1.87
1259,Coleslaw,76.71,5.59,1.24,5.32,3.62,2.34
1260,Fruit salad (Phalon ka salaad),78.14,15.96,0.91,1.22,9.78,1.58
1261,Tomato onion raita (Tamatar aur pyaaz ka raita),59.0,7.08,3.74,1.84,5.98,0.97
1262,Peanut raita (Mungfali ka raita),150.39,9.3,8.59,8.98,7.11,1.89
1263,Sprouted moong raita ,60.89,6.13,4.62,2.19,5.59,0.16
1264,Bottle gourd raita (Ghiya/Lauki ka raita),56.31,5.76,3.98,2.07,5.25,0.85
1265,Cucumber raita (Kheere ka raita),59.13,6.35,4.04,2.08,5.22,0.86
1266,Carrot and spinach raita (Gajar aur palak ka raita),56.83,5.83,4.0,1.99,4.93,1.39
1267,Mint raita (Pudinay ka raita),77.59,7.65,5.64,2.96,7.48,0.34
1268,Potato raita (Aloo ka raita),75.38,10.24,4.22,2.04,5.08,0.75
1269,Boondi raita,687.72,3.96,2.19,73.83,1.88,0.46
1270,Sweet raita (Meetha raita),99.24,17.93,3.24,1.78,15.36,1.02
1271,Dahi vadas/Dahi bhalla,667.73,5.49,2.96,70.4,1.78,0.97
1272,Gunjia,667.34,5.68,2.98,70.28,2.05,1.13
1273,Saunth/Sonth chutney with tamarind/imli,141.53,33.55,1.01,0.15,31.31,0.93
1274,Rice kheer (Chawal ki kheer),75.03,10.05,2.3,2.97,8.02,0.17
1275,Makhana kheer,107.85,12.88,3.31,5.0,11.54,0.11
1276,Vermicelli kheer (Semiya/Seviyan ki kheer),120.07,15.87,3.35,5.0,12.79,0.5
1277,Semolina kheer (Suji/Rava kheer),113.21,15.88,3.43,4.2,12.88,0.51
1278,Paneer kheer,105.31,10.03,4.53,5.37,9.87,0.07
1279,Cabbage kheer (Pattagobhi ki kheer),83.51,9.73,2.87,3.8,9.28,0.51
1280,Carrot kheer (Gajar ki kheer),85.35,10.09,2.81,3.85,9.63,0.73
1281,Cauliflower kheer (Phoolgobhi ki kheer),81.95,8.78,3.04,3.95,8.49,0.55
1282,Moong dal kheer,77.16,9.89,2.95,2.97,7.92,0.4
1283,Phirni,116.12,16.11,3.49,4.34,10.79,0.36
1284,Semolina halwa (Suji ka halwa),225.65,24.67,2.16,13.38,13.98,1.86
1285,Shahi suji halwa,382.34,44.44,3.48,21.73,27.21,2.96
1286,Carrot halwa (Gajar ka halwa),172.64,18.53,3.11,9.73,16.85,2.65
1287,Egg halwa (Ande ka halwa),299.74,39.59,7.85,13.41,37.85,0.49
1288,Potato halwa (Aloo ka halwa),151.66,29.18,1.53,3.48,17.42,1.64
1289,Pumpkin halwa (Kaddu ka halwa),190.27,27.6,1.33,8.81,26.64,2.97
1290,Moong dal halwa,349.8,40.23,8.35,17.68,25.59,2.65
1291,Caramel custard (steamed),121.58,15.02,4.97,4.87,14.98,0.0
1292,Baked custard,106.53,9.45,5.41,5.3,9.42,0.0
1293,Soft Custard (stirred),109.18,11.19,5.01,5.07,11.15,0.0
1298,Lemon souffle,168.51,13.43,6.95,10.02,11.67,0.0
1299,Orange souffle,168.28,14.2,6.8,9.73,12.31,0.22
1300,Vanilla souffle,187.85,14.78,7.71,11.19,12.86,0.0
1302,Pineapple souffle ,196.14,15.52,8.06,11.72,13.45,0.0
1303,Apple mousse,106.92,12.77,4.21,4.27,10.56,1.6
1305,Mango mousse,124.98,9.14,3.21,8.47,8.89,0.88
1307,Charlotte rousse,188.29,34.08,3.95,4.78,20.48,1.01
1308,Triffle pudding,116.97,18.24,2.93,3.93,13.89,0.12
1309,Snow flakes pudding,95.21,8.07,4.67,4.97,8.01,0.03
1310,Kulfi,98.43,11.3,3.21,4.7,10.39,0.12
1311,Steamed orange pudding,278.03,41.53,2.34,12.04,26.53,0.58
1312,Meringue and rice pudding,112.93,14.6,4.84,4.05,10.87,0.17
1313,Cheese pudding,285.01,19.27,11.29,18.37,18.63,0.05
1315,Bread and butter pudding ,167.94,19.63,5.59,7.88,11.84,0.98
1316,Queen of pudding,132.92,16.35,5.51,5.38,11.77,0.27
1317,Pineapple upside down pudding,257.73,35.73,3.15,11.91,22.16,0.8
1318,Date and nut pie,322.42,46.86,3.93,13.31,31.18,4.13
1319,Stewed apple with custard,92.87,18.36,1.27,1.82,15.46,1.01
1320,Apple snowballs,101.51,24.58,0.86,0.31,19.4,1.25
1321,Hot orange souffle,179.97,18.77,6.87,8.95,14.93,0.29
1323,Hot vanilla souffle,192.93,21.77,6.87,9.07,18.17,0.13
1324,Plain burfi (Burfi),408.32,30.88,9.82,27.96,30.43,0.17
1325,Coconut burfi (Nariyal ki burfi),467.64,32.15,8.81,34.63,31.5,3.5
1326,Bottle gourd burfi (Ghiya/Lauki burfi),275.96,24.51,5.86,17.68,23.92,0.73
1328,Cashewnut burfi (Kaju burfi/Kaju katli),421.74,37.92,5.48,28.46,31.43,1.12
1329,Gram flour burfi (Besan burfi),421.79,46.59,11.19,22.41,28.44,3.41
1330,Semolina ladoo with khoya (Suji/Rava aur khoye ke ladoo ),428.71,52.86,6.71,21.86,33.28,4.68
1331,Semolina ladoo with coconut (Suji/Rava aur nariyal ke ladoo ),464.43,50.9,5.68,27.03,27.32,6.69
1332,Gram flour ladoo (Besan ladoo),476.91,62.61,8.93,22.76,37.76,4.43
1333,Sesame ladoo (Til ke ladoo),396.96,43.5,10.7,19.64,38.63,7.72
1334,Chenna murki,252.69,36.01,10.46,8.2,35.55,0.0
1336,Ghujia/Lavang latika,768.98,13.0,1.86,78.93,6.08,0.52
1337,Gulab Jamun with khoya,586.06,26.09,2.03,53.23,24.12,0.07
1338,Mal pua,566.68,17.56,1.71,54.64,11.77,0.62
1339,Shahi tukre,189.81,41.46,2.76,2.54,34.7,0.51
1340,Potato pakora/pakoda (Aloo pakoda),677.19,6.04,1.9,71.84,0.22,1.03
1341,Onion pakora/pakoda (Pyaaz ke pakode),674.61,5.41,1.9,71.84,0.88,1.11
1342,Cauliflower pakora/pakoda (Phoolgobhi ke pakode),671.63,4.52,1.98,71.86,0.23,1.26
1343,Mixed vegetable pakora/pakoda,673.81,5.12,1.94,71.86,0.38,1.13
1344,Spinach pakora/pakoda (Palak pakoda),712.62,4.68,1.96,76.38,0.2,1.02
1345,Methi pakora/pakoda (Methi ke pakode),713.25,4.68,2.06,76.39,0.25,1.18
1346,Egg pakora/pakoda (Ande ke pakode),710.51,4.48,2.83,75.86,0.19,0.86
1347,Bread pakora/pakoda,710.99,8.87,2.57,74.2,0.46,1.11
1348,Paneer pakora/pakoda,718.12,5.52,3.27,76.05,1.08,0.89
1349,Potato bonda (Aloo bonda),632.84,4.53,1.09,67.8,0.27,0.83
1350,Potato samosa (Aloo ka samosa),577.39,9.21,1.71,59.19,0.29,1.19
1351,Minced meat samosa (Keema ka samosa),620.99,6.14,4.43,64.26,0.5,0.39
1352,Paneer and pea samosa (Paneer matar ka samosa),623.81,8.55,4.02,63.65,1.69,1.02
1353,Mathri,805.12,12.32,1.75,83.1,0.29,0.6
1354,Khasta kachori,712.73,12.81,2.51,72.27,0.34,0.97
1355,Vegetable cutlet,665.45,4.68,1.25,71.33,0.35,0.93
1356,Flattened rice cutlet (Chirwa cutlet/Chivda cutlet/Poha cutlet),701.71,7.39,1.76,73.89,0.27,0.86
1357,Peanut cutlet (Mungfali ke cutlet),698.77,5.68,2.63,74.0,0.51,1.21
1358,Fish cutlet (Machli ka cutlet),654.64,3.13,2.77,70.11,0.29,0.54
1359,Paneer potato cutlet (Paneer aloo cutlet),672.94,5.23,2.47,71.4,1.02,0.41
1360,Spinach chickpeas cutlet (Palak channa dal cutlet),688.03,4.93,1.44,73.6,0.16,0.93
1361,Cheese toast,785.37,5.49,1.98,84.11,0.53,0.31
1364,Vegetable seekh kebab,690.73,5.32,1.57,73.72,0.74,0.59
1365,Masala vada,826.02,4.06,1.69,89.15,0.24,1.07
1366,Peanut sago vada (Sabudana mungfali vada),749.89,7.14,1.01,79.82,0.19,0.62
1367,Vegeterian scotch egg,681.67,4.64,2.16,72.77,0.23,0.58
1368,Paneer shaslik/tikka,93.85,7.98,5.11,4.49,4.61,1.23
1369,Peanut brittle (Moongfali ki chikki),320.46,47.46,6.94,11.13,43.92,2.63
1370,Spring roll,623.87,8.56,1.81,64.63,0.6,0.67
1371,Dry mango chutney (Sookhe aam ki chutney),298.13,69.17,2.43,0.7,61.86,3.74
1372,Peanut chutney (Mungfali ki chutney),258.37,9.87,11.8,19.06,2.76,5.73
1373,Coconut chutney (Nariyal ki chutney),265.92,8.29,3.59,25.0,3.79,6.73
1374,Mint and coriander chutney (Pudinay aur dhaniye ki chutney),102.6,21.18,2.81,0.51,15.88,4.33
1375,Custard tart,225.6,28.66,3.72,10.73,9.31,0.91
1376,Lemon tart,303.35,30.68,6.12,17.45,10.68,0.81
1377,Jam tart,360.72,46.18,4.42,17.35,14.74,1.14
1379,Pineapple tart,195.4,28.62,2.29,8.21,11.09,0.87
1380,Cheese and mushroom tart,246.1,21.43,5.51,15.28,3.16,1.18
1381,Cottage cheese pie,238.98,20.66,7.45,13.83,3.62,2.21
1382,Minced meat pie,221.55,18.11,7.38,13.04,1.42,2.33
1383,Apple cinnamon pie,258.73,33.68,3.35,12.21,11.95,1.77
1384,Lemon meringue pie,224.43,35.11,3.88,8.16,21.17,0.44
1388,Cheese balls,681.28,4.81,2.21,72.57,0.63,0.18
1389,Minced meat patties,265.72,15.25,6.88,19.57,0.88,0.77
1390,Cheese patties,324.01,22.23,7.38,22.67,3.93,1.24
1391,Hot cheese souffle,177.1,5.41,9.18,13.23,2.91,0.12
1392,Hot potato souffle,125.64,8.56,5.51,7.64,1.78,0.66
1393,Hot fish souffle,142.92,3.69,11.23,9.24,1.68,0.1
1394,Hot spinach souffle,104.25,4.19,5.43,7.24,1.64,0.99
1400,Fruit Loaf ,324.19,46.49,5.36,13.31,24.54,0.87
1406,Swiss roll,251.87,48.34,7.3,3.77,32.96,0.55
1409,Coconut finger,274.86,42.56,7.09,8.86,28.55,1.87
1421,Ice box cookies,374.24,56.09,5.7,14.44,26.69,1.28
1422,Ginger bread man,365.0,60.26,6.61,11.01,29.12,1.6
1423,Danish cookies,475.33,58.0,5.33,24.92,21.73,1.37
1424,Short bread cookies,443.09,64.82,6.03,17.98,23.31,1.57
1426,Melting moments,437.91,55.84,5.71,21.78,25.0,1.88
1428,Soyabean muthias,839.33,3.7,2.46,90.45,0.17,1.47
1429,Soyabean tikki,698.17,4.39,3.53,74.02,0.35,2.2
1430,Soyabean namak paras,838.46,4.65,2.65,89.83,0.22,1.41
1431,Peanut burfi (Moongfali ki burfi),550.99,48.14,9.31,36.84,43.08,4.09
1432,Spinach peanut namak paras (Palak moongfali namak paras),740.16,6.62,1.65,78.51,0.28,0.81
1433,Gram flour and semolina chilla/cheela/savory pancake (Besan suji chilla/cheela),758.89,7.63,2.08,80.04,0.25,1.39
1434,Rice moong dal cheela (Chawal aur moong dal ka cheela),798.26,11.13,2.74,82.44,0.15,1.18
1436,Sweet poori (Meethi poori),782.75,14.26,2.12,79.63,7.15,1.54
1437,Wheat flour and moong dal burfi (Atta aur moong dal ki burfi),441.08,60.0,9.84,18.41,31.12,6.02
1439,Sweet split chickpea roti (Sweet channa dal roti/Puranpoli),366.59,62.66,9.51,7.93,24.73,8.16
1440,Sprouted moong daliya ,111.56,14.77,2.81,4.71,1.67,3.12
1441,Sprouted moong poha ,192.6,26.6,5.59,6.89,1.93,3.13
1442,Pearl millet ladoo (Bajra ladoo),319.66,50.98,9.61,8.06,27.44,6.0
1443,Paushtik ladoo,485.87,60.34,7.65,24.98,38.12,4.57
1444,Paushtik roti,149.26,26.59,7.17,1.51,2.03,5.74
1445,Semolina carrot vada (Suji gajar vada),699.53,6.52,1.56,74.07,1.21,1.07
1446,Dhokla,216.49,30.68,13.45,5.28,4.78,4.95
1447,Kashmiri tea (Kehwa),24.9,5.23,0.17,0.51,5.14,0.16
